361,8015,1,5,0
361,13853,1,5,0
361,13892,1,5,0
361,14039,1,5,0
361,14056,1,5,0
361,14070,1,5,0
361,15929,1,5,0
361,20626,1,4,0
361,25070,1,5,0
361,28660,1,4,0
361,28669,1,5,0
361,28680,1,4,0
361,32814,1,3,0
361,42922,1,0,0
361,43019,1,0,0
361,43020,1,0,0
361,68270,1,0,0
361,81005,1,5,0
361,83695,1,4,0
361,83699,1,0,0
361,83729,1,0,0
361,83732,1,0,0
361,83734,1,0,0
361,83737,1,0,0
361,83738,1,0,0
361,83741,1,0,0
361,83742,1,0,0
361,83746,1,0,0
361,83757,1,0,0
361,83759,1,4,0
361,83763,1,0,0
361,83766,1,4,0
361,83767,1,5,0
361,83768,1,3,0
361,83769,1,4,0
361,83770,1,3,0
361,83771,1,5,0
361,83772,1,5,0
361,83773,1,3,0
361,83774,1,5,0
361,83775,1,5,0
361,83776,1,5,0
361,83777,1,5,0
361,83778,1,5,0
361,83779,1,5,0
361,83780,1,5,0
361,83781,1,5,0
589,128,1,3,0
589,410,1,5,0
589,417,1,4,0
589,524,1,3,0
589,613,1,4,0
589,737,1,4,0
589,786,1,5,0
589,943,1,5,0
589,965,1,4,0
589,1003,1,4,0
589,1005,1,0,0
589,1007,1,5,0
589,1013,1,5,0
589,1065,1,3,0
589,1072,1,4,0
589,1205,1,5,1
589,1210,1,4,0
589,1211,1,5,0
589,1248,1,3,0
589,1259,1,5,0
589,1304,1,4,0
589,1356,1,5,1
589,1368,1,4,1
589,1402,1,5,0
589,1408,1,5,0
589,1448,1,4,1
589,1449,1,4,0
589,1465,1,4,0
589,1496,1,2,1
589,1543,1,3,0
589,1546,1,5,0
589,1555,1,4,0
589,1595,1,4,0
589,1598,1,4,1
589,1616,1,2,0
589,2363,1,3,0
589,7212,1,3,0
589,8074,1,3,0
589,8450,1,4,0
589,9859,1,4,0
589,12984,1,5,0
589,13363,1,0,0
589,13375,1,4,0
589,13442,1,4,0
589,13458,1,3,0
589,13516,1,4,0
589,13518,1,3,0
589,13563,1,4,1
589,14615,1,4,0
589,14795,1,5,1
589,14832,1,3,0
589,15420,1,4,0
589,15423,1,5,0
589,15445,1,5,0
589,15473,1,4,0
589,18118,1,0,0
589,18125,1,5,0
589,18154,1,5,0
589,18230,1,3,0
589,18676,1,4,1
589,18960,1,5,1
589,19025,1,4,0
589,20340,1,3,1
589,20875,1,3,0
589,21024,1,4,0
589,23685,1,4,0
589,24307,1,5,0
589,24312,1,4,0
589,24330,1,5,1
589,24363,1,5,1
589,24383,1,4,0
589,25379,1,5,1
589,25391,1,5,0
589,25417,1,5,0
589,25562,1,3,1
589,25665,1,4,1
589,25723,1,4,0
589,34422,1,5,1
589,34797,1,4,0
589,35681,1,4,0
589,37148,1,4,1
589,37180,1,4,0
589,37459,1,5,0
589,37923,1,4,0
589,46681,1,4,0
589,46844,1,0,0
589,46982,1,4,0
589,46997,1,4,0
589,47020,1,4,0
589,48006,1,3,0
589,48021,1,4,0
589,48025,1,5,1
589,48026,1,5,0
589,48890,1,4,0
589,51155,1,4,0
589,53343,1,3,0
589,53869,1,4,0
589,55462,1,4,0
589,55983,1,4,0
589,58155,1,4,0
589,59028,1,3,0
589,60089,1,5,0
589,61248,1,3,0
589,61448,1,5,0
589,62482,1,4,0
589,62623,1,3,0
589,62779,1,0,0
589,66702,1,4,0
589,66755,1,3,0
589,66825,1,3,0
589,67356,1,4,0
589,71136,1,4,0
589,71246,1,3,1
589,71453,1,3,0
589,75155,1,4,0
589,92298,1,5,0
589,94918,1,4,1
589,97515,1,4,0
589,101571,1,4,0
589,106805,1,0,0
589,106944,1,4,0
589,107067,1,4,0
589,108183,1,0,0
589,117465,1,4,0
589,117555,1,4,0
589,120085,1,5,1
589,122668,1,3,1
589,123324,1,0,0
589,123325,1,4,0
589,123326,1,3,0
589,123327,1,4,0
589,123328,1,5,0
589,123329,1,5,0
589,123330,1,3,1
589,123333,1,3,1
589,123335,1,4,0
589,123336,1,4,0
589,123337,1,0,0
589,123338,1,4,0
589,123339,1,0,0
589,123342,1,0,0
589,123343,1,0,0
589,123344,1,4,0
589,123346,1,4,0
589,123347,1,0,0
589,123350,1,3,0
589,123351,1,3,0
589,123356,1,4,0
589,123357,1,4,1
589,123361,1,4,0
589,123371,1,4,0
589,123373,1,5,1
589,123375,1,0,0
589,123376,1,4,0
589,123388,1,3,0
589,123390,1,5,0
589,123405,1,4,0
589,123412,1,4,0
589,123413,1,3,1
589,123416,1,4,0
589,123420,1,4,0
589,123424,1,4,0
589,123426,1,5,1
589,123429,1,3,0
1098,197,1,4,0
1098,375,1,4,0
1098,441,1,4,0
1098,531,1,4,0
1098,614,1,5,0
1098,619,1,5,0
1098,678,1,5,0
1098,680,1,5,0
1098,692,1,4,0
1098,737,1,4,0
1098,739,1,4,0
1098,786,1,5,0
1098,839,1,4,0
1098,899,1,5,0
1098,909,1,5,0
1098,924,1,3,0
1098,943,1,4,0
1098,1003,1,5,0
1098,1010,1,5,0
1098,1013,1,5,0
1098,1122,1,5,0
1098,1125,1,5,0
1098,1135,1,4,0
1098,1203,1,5,0
1098,1217,1,5,0
1098,1218,1,5,0
1098,1508,1,4,0
1098,1597,1,5,0
1098,7099,1,5,0
1098,7351,1,4,0
1098,7432,1,5,0
1098,7990,1,5,0
1098,8413,1,4,0
1098,13363,1,4,1
1098,13396,1,3,0
1098,14046,1,5,0
1098,14706,1,4,0
1098,14794,1,4,0
1098,16167,1,4,0
1098,16929,1,4,0
1098,17224,1,4,0
1098,17509,1,4,0
1098,17583,1,4,0
1098,17584,1,5,0
1098,17585,1,4,0
1098,17586,1,3,0
1098,17631,1,5,0
1098,17961,1,4,0
1098,18792,1,4,0
1098,18832,1,4,0
1098,18957,1,5,0
1098,20517,1,5,0
1098,20780,1,4,0
1098,21272,1,5,0
1098,21292,1,5,0
1098,21320,1,5,0
1098,23316,1,0,0
1098,27678,1,4,0
1098,28775,1,4,0
1098,28918,1,5,0
1098,34286,1,4,0
1098,35069,1,4,0
1098,35116,1,4,0
1098,35733,1,4,0
1098,35734,1,4,0
1098,35744,1,4,0
1098,35830,1,5,0
1098,35979,1,4,0
1098,50827,1,5,0
1098,52203,1,5,0
1098,52287,1,4,0
1098,52311,1,4,0
1098,59105,1,5,0
1098,60152,1,5,0
1098,62168,1,5,0
1098,64461,1,5,0
1098,68652,1,5,0
1098,79284,1,5,0
1098,87280,1,4,0
1098,87438,1,4,0
1098,105723,1,5,0
1098,108810,1,4,0
1098,118221,1,5,0
1098,133016,1,4,0
1098,133504,1,5,0
1098,141083,1,2,0
1098,145124,1,4,0
1098,145223,1,4,0
1098,146920,1,5,0
1098,147338,1,5,0
1098,156848,1,3,0
1098,164569,1,5,0
1098,164570,1,5,0
1098,196849,1,4,0
1098,196850,1,4,0
1098,196851,1,4,1
1098,196854,1,5,0
