416,245,1,3,0
416,443,1,4,0
416,461,1,4,0
416,486,1,3,0
416,547,1,3,0
416,651,1,3,0
416,742,1,4,0
416,758,1,4,0
416,759,1,4,0
416,821,1,5,0
416,839,1,3,0
416,856,1,2,0
416,1197,1,4,0
416,1528,1,3,0
416,7099,1,3,0
416,7143,1,0,0
416,7169,1,3,0
416,7170,1,4,0
416,7299,1,4,0
416,7301,1,3,0
416,7389,1,4,0
416,7405,1,4,0
416,12981,1,4,0
416,14756,1,3,0
416,14941,1,5,0
416,16825,1,4,0
416,16962,1,5,0
416,17086,1,2,0
416,17422,1,5,0
416,17560,1,3,0
416,17629,1,3,0
416,17694,1,3,0
416,19072,1,4,0
416,19691,1,5,0
416,20409,1,3,0
416,20410,1,2,0
416,20451,1,3,0
416,20789,1,4,0
416,20821,1,3,0
416,21047,1,5,0
416,21048,1,4,0
416,21375,1,4,0
416,24536,1,3,0
416,24590,1,4,0
416,24739,1,3,0
416,25032,1,4,0
416,26200,1,4,0
416,28633,1,5,0
416,28875,1,4,0
416,29495,1,3,0
416,30268,1,4,0
416,30269,1,3,0
416,30316,1,5,0
416,35820,1,3,0
416,35867,1,3,1
416,36132,1,4,0
416,40639,1,4,0
416,40695,1,5,0
416,40854,1,4,0
416,49754,1,3,0
416,56407,1,4,0
416,57912,1,3,0
416,63135,1,4,0
416,65862,1,4,0
416,67147,1,2,0
416,69110,1,4,0
416,75057,1,3,0
416,75125,1,4,0
416,77863,1,3,0
416,84236,1,3,0
416,93695,1,4,0
416,93699,1,2,0
416,93700,1,2,0
416,93705,1,4,1
416,93708,1,3,0
416,93709,1,3,0
416,93715,1,4,0
416,93716,1,5,0
416,93717,1,2,0
416,93718,1,3,0
416,93723,1,3,0
416,93724,1,3,0
416,93725,1,4,0
416,93730,1,3,0
416,93731,1,3,0
416,93732,1,3,0
416,93733,1,0,0
416,93734,1,4,0
416,93737,1,4,0
416,93741,1,4,0
416,93743,1,3,0
416,93744,1,3,0
416,93745,1,3,0
416,93747,1,4,0
416,93749,1,4,0
416,93752,1,4,0
416,93754,1,4,0
416,93755,1,3,0
416,93757,1,4,0
416,93759,1,3,0
416,93764,1,4,0
416,93765,1,4,0
416,93766,1,3,0
416,93769,1,4,0
416,93770,1,4,0
416,93772,1,4,0
416,93773,1,3,0
416,93774,1,3,0
416,93776,1,3,0
416,93777,1,4,0
416,93779,1,3,0
416,93780,1,3,0
416,93781,1,4,0
416,93782,1,3,0
416,93786,1,5,0
416,93788,1,3,0
416,93789,1,4,0
416,93790,1,4,0
416,93791,1,3,1
416,93792,1,3,0
416,93796,1,3,0
416,93797,1,0,0
416,93798,1,3,0
416,93799,1,3,0
416,93800,1,5,0
416,93802,1,3,0
416,93804,1,3,0
416,93805,1,4,0
416,93806,1,4,0
416,93807,1,3,0
416,93808,1,3,0
416,93809,1,3,0
416,93810,1,3,0
416,93811,1,4,0
416,93812,1,3,0
416,93814,1,3,0
416,93815,1,3,0
416,93816,1,3,0
416,93817,1,3,0
416,93818,1,2,0
416,93819,1,4,0
416,93820,1,3,0
416,93821,1,3,0
416,93822,1,2,0
416,93823,1,3,0
416,93824,1,3,0
416,93825,1,2,0
416,93827,1,3,0
416,93829,1,4,0
416,93830,1,3,0
416,93831,1,2,0
416,93835,1,4,0
416,93836,1,2,0
416,93837,1,4,0
416,93838,1,2,0
416,93839,1,3,0
416,93840,1,3,0
416,93841,1,2,0
416,93843,1,4,0
416,93844,1,3,0
416,93845,1,5,0
416,93846,1,4,0
416,93847,1,4,0
416,93848,1,3,0
416,93849,1,3,0
416,93850,1,4,1
416,93851,1,4,0
416,93852,1,4,0
416,93853,1,4,0
416,93854,1,4,0
416,93855,1,3,0
416,93856,1,4,0
4698,259,1,4,0
4698,438,1,5,0
4698,453,1,5,0
4698,460,1,3,0
4698,524,1,3,0
4698,547,1,4,0
4698,553,1,4,0
4698,619,1,5,0
4698,692,1,4,0
4698,698,1,5,0
4698,786,1,4,0
4698,787,1,4,0
4698,790,1,5,0
4698,828,1,5,0
4698,837,1,5,0
4698,846,1,5,0
4698,858,1,3,0
4698,859,1,4,0
4698,861,1,4,0
4698,899,1,5,0
4698,909,1,5,0
4698,999,1,4,0
4698,1006,1,3,0
4698,1007,1,4,0
4698,1012,1,5,0
4698,1029,1,3,0
4698,1038,1,4,0
4698,1041,1,5,0
4698,1045,1,4,0
4698,1050,1,3,0
4698,1053,1,3,0
4698,1061,1,3,0
4698,1062,1,4,0
4698,1072,1,5,0
4698,1074,1,5,0
4698,1125,1,4,0
4698,1193,1,3,0
4698,1197,1,5,0
4698,1202,1,5,0
4698,1210,1,3,0
4698,1402,1,5,0
4698,1494,1,5,0
4698,1496,1,3,0
4698,1516,1,3,0
4698,1626,1,2,0
4698,7120,1,4,0
4698,7323,1,4,0
4698,7337,1,3,0
4698,7338,1,5,0
4698,7350,1,4,0
4698,7403,1,4,0
4698,7992,1,5,0
4698,7993,1,4,0
4698,7994,1,5,0
4698,8043,1,4,0
4698,8285,1,4,0
4698,8439,1,3,0
4698,8444,1,4,0
4698,8447,1,4,0
4698,12981,1,5,0
4698,13007,1,4,0
4698,13396,1,5,0
4698,13406,1,4,0
4698,13412,1,3,0
4698,13429,1,4,0
4698,13537,1,3,0
4698,14715,1,5,0
4698,15328,1,4,0
4698,15467,1,5,0
4698,15470,1,4,0
4698,15476,1,3,0
4698,16274,1,4,0
4698,16788,1,4,0
4698,17105,1,3,0
4698,17541,1,4,0
4698,17601,1,4,0
4698,18139,1,4,0
4698,18744,1,4,0
4698,18747,1,3,0
4698,18871,1,4,0
4698,18917,1,4,0
4698,19030,1,4,0
4698,19087,1,5,0
4698,19854,1,5,0
4698,19900,1,4,0
4698,20632,1,4,0
4698,20836,1,2,0
4698,21115,1,3,0
4698,21252,1,5,0
4698,21927,1,4,0
4698,21937,1,4,0
4698,22051,1,4,0
4698,22130,1,5,0
4698,22158,1,3,0
4698,22321,1,5,0
4698,24417,1,4,0
4698,25135,1,3,0
4698,36139,1,3,0
4698,39298,1,5,0
4698,40808,1,3,0
4698,42639,1,4,0
4698,42643,1,4,0
4698,56212,1,4,0
4698,56222,1,5,0
4698,56280,1,4,0
4698,82265,1,4,0
4698,104248,1,5,0
4698,104312,1,5,0
4698,111649,1,3,0
5361,49,1,4,0
5361,290,1,5,0
5361,586,1,5,0
5361,739,1,5,0
5361,828,1,4,0
5361,1044,1,4,0
5361,1203,1,5,0
5361,1525,1,5,0
5361,1526,1,5,1
5361,6414,1,4,0
5361,6415,1,0,0
5361,6452,1,5,0
5361,7178,1,4,0
5361,7180,1,5,0
5361,7220,1,5,0
5361,7337,1,0,0
5361,7338,1,4,0
5361,8449,1,4,0
5361,12698,1,0,0
5361,12700,1,0,0
5361,12710,1,5,1
5361,14754,1,4,0
5361,14847,1,4,0
5361,14848,1,4,0
5361,14849,1,4,0
5361,14850,1,4,0
5361,15417,1,5,0
5361,16283,1,4,0
5361,16319,1,4,0
5361,19533,1,5,0
5361,19534,1,5,0
5361,19559,1,5,0
5361,20968,1,4,0
5361,20976,1,4,0
5361,21707,1,3,0
5361,22414,1,4,0
5361,22415,1,4,0
5361,22509,1,4,0
5361,22526,1,4,0
5361,22533,1,4,0
5361,25082,1,3,0
5361,26439,1,4,0
5361,32413,1,3,0
5361,35697,1,4,0
5361,40177,1,4,0
5361,40228,1,4,0
5361,46552,1,5,0
5361,46805,1,4,0
5361,48891,1,5,0
5361,58152,1,4,0
5361,66232,1,4,0
5361,67636,1,5,0
5361,71258,1,2,0
5361,74728,1,0,0
5361,96765,1,2,0
